date,open,high,low,close,chg,chgPct,volume,value 
2012/4/5,2440.00 ,2519.00 ,2438.80 ,2511.40 ,57.80 ,2.36 ,361987.00 ,270365908992.00 
2012/4/6,2513.80 ,2526.00 ,2504.00 ,2520.60 ,9.20 ,0.37 ,283250.00 ,213766537216.00 
2012/4/9,2511.00 ,2524.80 ,2489.00 ,2501.00 ,(19.60),(0.78),326355.00 ,245523927040.00 
2012/4/10,2498.00 ,2523.20 ,2460.80 ,2517.00 ,16.00 ,0.64 ,395486.00 ,295394533376.00 
2012/4/11,2500.00 ,2545.00 ,2494.00 ,2521.40 ,4.40 ,0.17 ,411222.00 ,310786125824.00 
2012/4/12,2525.00 ,2577.00 ,2517.20 ,2572.20 ,50.80 ,2.01 ,371592.00 ,283635089408.00 
2012/4/13,2581.60 ,2598.80 ,2568.80 ,2586.20 ,14.00 ,0.54 ,311243.00 ,241045037056.00 
2012/4/16,2571.20 ,2588.80 ,2560.20 ,2574.20 ,(12.00),(0.46),269399.00 ,208086564864.00 
2012/4/17,2578.20 ,2579.00 ,2546.20 ,2549.60 ,(24.60),(0.96),243627.00 ,187034177536.00 
2012/4/18,2558.00 ,2605.80 ,2550.40 ,2593.40 ,43.80 ,1.72 ,79753.00 ,61662290432.00 
2012/4/19,2591.60 ,2603.80 ,2584.00 ,2596.00 ,2.60 ,0.10 ,19988.00 ,15561965824.00 
2012/4/20,2595.80 ,2621.60 ,2589.60 ,2621.00 ,25.00 ,0.96 ,11240.00 ,8783267584.00 
2012/4/23,2635.60 ,2638.20 ,2612.00 ,2619.40 ,(1.60),(0.06),251039.00 ,197806997504.00 
2012/4/24,2615.20 ,2655.60 ,2571.60 ,2605.40 ,(14.00),(0.53),431519.00 ,337688690688.00 
2012/4/25,2609.40 ,2634.60 ,2602.60 ,2628.80 ,23.40 ,0.90 ,367986.00 ,289299283968.00 
2012/4/26,2635.20 ,2649.60 ,2621.00 ,2638.80 ,10.00 ,0.38 ,305538.00 ,241622929408.00 
2012/4/27,2642.20 ,2647.00 ,2632.00 ,2638.60 ,(0.20),(0.01),248923.00 ,197115490304.00 
2012/5/2,2655.80 ,2702.20 ,2650.00 ,2686.80 ,48.20 ,1.83 ,296578.00 ,238209003520.00 
2012/5/3,2685.00 ,2697.20 ,2684.20 ,2694.80 ,8.00 ,0.30 ,199784.00 ,161320148992.00 
2012/5/4,2693.00 ,2717.20 ,2678.80 ,2717.20 ,22.40 ,0.83 ,322228.00 ,261338828800.00 
2012/5/7,2705.00 ,2716.80 ,2699.00 ,2714.20 ,(3.00),(0.11),245549.00 ,199603429376.00 
2012/5/8,2720.00 ,2726.00 ,2686.60 ,2702.20 ,(12.00),(0.44),348561.00 ,282857275392.00 
2012/5/9,2695.00 ,2695.00 ,2660.00 ,2663.60 ,(38.60),(1.43),289065.00 ,231869382656.00 
2012/5/10,2664.80 ,2674.80 ,2658.00 ,2663.40 ,(0.20),(0.01),236523.00 ,189217710080.00 
2012/5/11,2660.20 ,2676.40 ,2628.00 ,2631.20 ,(32.20),(1.21),303477.00 ,241551257600.00 
2012/5/14,2644.60 ,2650.40 ,2582.00 ,2603.80 ,(27.40),(1.04),321732.00 ,253960183808.00 
2012/5/15,2590.00 ,2614.20 ,2586.20 ,2604.20 ,0.40 ,0.02 ,179511.00 ,140040065024.00 
2012/5/16,2600.00 ,2605.80 ,2558.00 ,2563.20 ,(41.00),(1.57),73383.00 ,56929729280.00 
2012/5/17,2573.00 ,2613.00 ,2568.60 ,2603.20 ,40.00 ,1.56 ,33434.00 ,25973629184.00 
2012/5/18,2593.80 ,2598.20 ,2574.40 ,2576.00 ,(27.20),(1.04),18801.00 ,14579507200.00 
2012/5/21,2575.00 ,2603.40 ,2561.40 ,2583.00 ,7.00 ,0.27 ,369565.00 ,286289510400.00 
2012/5/22,2593.00 ,2611.80 ,2588.40 ,2607.60 ,24.60 ,0.95 ,308016.00 ,240254771200.00 
2012/5/23,2597.00 ,2615.00 ,2575.00 ,2587.80 ,(19.80),(0.76),352343.00 ,274199207936.00 
2012/5/24,2595.00 ,2608.00 ,2564.60 ,2582.20 ,(5.60),(0.22),370230.00 ,287327891456.00 
2012/5/25,2579.20 ,2585.00 ,2557.80 ,2565.40 ,(16.80),(0.65),302870.00 ,233736327168.00 
2012/5/28,2564.00 ,2602.60 ,2548.00 ,2598.80 ,33.40 ,1.30 ,317790.00 ,245232291840.00 
2012/5/29,2597.00 ,2656.00 ,2596.60 ,2645.00 ,46.20 ,1.78 ,347247.00 ,273836052480.00 
2012/5/30,2635.00 ,2644.00 ,2628.80 ,2632.40 ,(12.60),(0.48),252462.00 ,199671431168.00 
2012/5/31,2621.20 ,2643.40 ,2612.00 ,2635.60 ,3.20 ,0.12 ,305805.00 ,241194426368.00 
2012/6/1,2630.00 ,2659.80 ,2615.20 ,2629.20 ,(6.40),(0.24),385689.00 ,305304997888.00 
2012/6/4,2600.00 ,2600.00 ,2545.00 ,2545.40 ,(83.80),(3.19),312799.00 ,241694519296.00 
2012/6/5,2555.60 ,2566.40 ,2546.20 ,2552.40 ,7.00 ,0.28 ,281713.00 ,216029999104.00 
2012/6/6,2549.80 ,2569.60 ,2540.20 ,2549.00 ,(3.40),(0.13),359605.00 ,275822084096.00 
2012/6/7,2570.00 ,2575.60 ,2521.00 ,2533.80 ,(15.20),(0.60),314243.00 ,240642011136.00 
2012/6/8,2545.20 ,2548.80 ,2511.00 ,2513.00 ,(20.80),(0.82),401260.00 ,304454909952.00 
2012/6/11,2535.00 ,2568.60 ,2520.80 ,2552.20 ,39.20 ,1.56 ,342023.00 ,261032775680.00 
2012/6/12,2534.40 ,2552.60 ,2521.60 ,2540.80 ,(11.40),(0.45),273907.00 ,208183939072.00 
2012/6/13,2542.00 ,2574.80 ,2537.00 ,2568.00 ,27.20 ,1.07 ,130537.00 ,100125634560.00 
2012/6/14,2564.00 ,2582.40 ,2557.00 ,2558.80 ,(9.20),(0.36),42578.00 ,32811082752.00 
2012/6/15,2565.00 ,2579.00 ,2543.20 ,2556.00 ,(2.80),(0.11),19285.00 ,14830637824.00 
2012/6/18,2579.00 ,2590.20 ,2565.00 ,2572.40 ,16.40 ,0.64 ,363196.00 ,280588988416.00 
2012/6/19,2572.20 ,2573.00 ,2550.20 ,2558.00 ,(14.40),(0.56),292607.00 ,224689262592.00 
2012/6/20,2563.40 ,2569.80 ,2548.00 ,2549.00 ,(9.00),(0.35),305212.00 ,234447400960.00 
2012/6/21,2544.80 ,2545.20 ,2493.20 ,2510.80 ,(38.20),(1.50),341378.00 ,257263214592.00 
2012/6/25,2500.20 ,2506.80 ,2459.20 ,2467.60 ,(43.20),(1.72),271087.00 ,202270765056.00 
2012/6/26,2463.20 ,2469.00 ,2448.80 ,2461.00 ,(6.60),(0.27),317299.00 ,234185248768.00 
2012/6/27,2456.00 ,2475.00 ,2449.80 ,2454.80 ,(6.20),(0.25),290944.00 ,214858399744.00 
2012/6/28,2461.20 ,2468.00 ,2435.40 ,2439.40 ,(15.40),(0.63),324209.00 ,238586343424.00 
2012/6/29,2431.20 ,2472.00 ,2431.00 ,2469.00 ,29.60 ,1.21 ,364747.00 ,268519813120.00 
2012/7/2,2477.00 ,2477.80 ,2455.20 ,2464.00 ,(5.00),(0.20),324752.00 ,240241123328.00 
2012/7/3,2466.60 ,2499.20 ,2461.20 ,2469.00 ,5.00 ,0.20 ,400439.00 ,297945899008.00 
2012/7/4,2473.00 ,2486.00 ,2463.40 ,2469.60 ,0.60 ,0.02 ,399476.00 ,296315531264.00 
2012/7/5,2469.60 ,2469.80 ,2431.60 ,2444.80 ,(24.80),(1.00),377809.00 ,276831330304.00 
2012/7/6,2442.80 ,2495.00 ,2429.00 ,2479.60 ,34.80 ,1.42 ,475826.00 ,350540234752.00 
2012/7/9,2467.80 ,2478.80 ,2425.20 ,2430.80 ,(48.80),(1.97),361963.00 ,266830483456.00 
2012/7/10,2427.40 ,2435.60 ,2418.20 ,2422.60 ,(8.20),(0.34),334547.00 ,243427434496.00 
2012/7/11,2415.00 ,2440.00 ,2411.00 ,2428.60 ,6.00 ,0.25 ,392345.00 ,285558562816.00 
2012/7/12,2427.00 ,2464.80 ,2412.40 ,2446.40 ,17.80 ,0.73 ,528147.00 ,386159894528.00 
2012/7/13,2448.60 ,2477.00 ,2446.20 ,2457.00 ,10.60 ,0.43 ,417636.00 ,307789058048.00 
2012/7/16,2462.00 ,2464.80 ,2413.60 ,2417.00 ,(40.00),(1.63),347330.00 ,253182984192.00 
2012/7/17,2412.00 ,2429.00 ,2409.60 ,2422.40 ,5.40 ,0.22 ,269322.00 ,195366993920.00 
2012/7/18,2418.40 ,2430.00 ,2380.60 ,2419.20 ,(3.20),(0.13),168683.00 ,122012053504.00 
2012/7/19,2423.60 ,2449.00 ,2414.60 ,2422.80 ,3.60 ,0.15 ,57314.00 ,41826932480.00 
2012/7/20,2425.00 ,2426.20 ,2400.00 ,2402.60 ,(20.20),(0.83),21954.00 ,15890278400.00 
2012/7/23,2401.60 ,2402.60 ,2373.40 ,2378.20 ,(24.40),(1.02),313452.00 ,224101982208.00 
2012/7/24,2374.80 ,2406.60 ,2371.00 ,2382.40 ,4.20 ,0.18 ,372651.00 ,266917531648.00 
2012/7/25,2375.00 ,2397.00 ,2369.20 ,2374.00 ,(8.40),(0.35),351569.00 ,251314802688.00 
2012/7/26,2372.40 ,2390.60 ,2361.60 ,2365.00 ,(9.00),(0.38),385129.00 ,274502078464.00 
2012/7/27,2370.80 ,2380.80 ,2363.60 ,2372.20 ,7.20 ,0.30 ,325456.00 ,231482413056.00 
2012/7/30,2373.00 ,2388.00 ,2359.40 ,2363.80 ,(8.40),(0.35),336922.00 ,239861374976.00 
2012/7/31,2361.00 ,2376.40 ,2361.00 ,2363.20 ,(0.60),(0.03),273521.00 ,194141790208.00 
2012/8/1,2358.40 ,2385.00 ,2358.00 ,2369.60 ,6.40 ,0.27 ,341239.00 ,242859626496.00 
2012/8/2,2369.60 ,2372.00 ,2337.60 ,2351.20 ,(18.40),(0.78),308900.00 ,218111737856.00 
2012/8/3,2354.80 ,2368.80 ,2345.60 ,2367.80 ,16.60 ,0.71 ,303837.00 ,214489120768.00 
2012/8/6,2360.60 ,2393.20 ,2360.20 ,2384.40 ,16.60 ,0.70 ,389607.00 ,277731901440.00 
2012/8/7,2385.40 ,2394.80 ,2385.20 ,2392.20 ,7.80 ,0.33 ,243930.00 ,174917767168.00 
2012/8/8,2396.00 ,2409.00 ,2389.20 ,2391.20 ,(1.00),(0.04),279984.00 ,201438859264.00 
2012/8/9,2393.60 ,2421.40 ,2385.20 ,2418.20 ,27.00 ,1.13 ,397185.00 ,286416273408.00 
2012/8/10,2419.60 ,2422.20 ,2405.40 ,2411.60 ,(6.60),(0.27),246736.00 ,178582458368.00 
2012/8/13,2407.20 ,2408.80 ,2365.20 ,2367.80 ,(43.80),(1.82),261209.00 ,187079540736.00 
2012/8/14,2364.80 ,2370.60 ,2331.60 ,2357.60 ,(10.20),(0.43),334001.00 ,235717259264.00 
2012/8/15,2355.40 ,2356.60 ,2335.60 ,2339.60 ,(18.00),(0.76),175935.00 ,123746799616.00 
2012/8/16,2343.00 ,2343.00 ,2327.60 ,2329.20 ,(10.40),(0.44),46233.00 ,32390697216.00 
2012/8/17,2328.80 ,2330.00 ,2299.20 ,2303.40 ,(25.80),(1.11),27771.00 ,19276971008.00 
2012/8/20,2320.80 ,2328.80 ,2295.80 ,2316.40 ,13.00 ,0.56 ,299462.00 ,207359348736.00 
2012/8/21,2316.20 ,2350.60 ,2314.00 ,2323.00 ,6.60 ,0.28 ,418647.00 ,292783517696.00 
2012/8/22,2321.60 ,2331.20 ,2302.40 ,2309.80 ,(13.20),(0.57),298293.00 ,207219105792.00 
2012/8/23,2312.40 ,2331.80 ,2304.20 ,2323.60 ,13.80 ,0.60 ,440746.00 ,306350948352.00 
2012/8/24,2316.20 ,2317.00 ,2293.20 ,2295.00 ,(28.60),(1.23),307985.00 ,212784062464.00 
2012/8/27,2295.80 ,2297.00 ,2248.20 ,2249.40 ,(45.60),(1.99),317408.00 ,215603097600.00 
2012/8/28,2248.00 ,2269.00 ,2243.20 ,2248.00 ,(1.40),(0.06),331909.00 ,224303325184.00 
2012/8/29,2246.60 ,2257.60 ,2230.00 ,2232.20 ,(15.80),(0.70),370404.00 ,249000595456.00 
2012/8/30,2228.60 ,2238.20 ,2208.40 ,2221.80 ,(10.40),(0.47),421206.00 ,281297182720.00 
2012/8/31,2215.00 ,2233.00 ,2214.40 ,2216.00 ,(5.80),(0.26),356770.00 ,238100017152.00 
2012/9/3,2215.60 ,2244.60 ,2202.20 ,2234.40 ,18.40 ,0.83 ,441490.00 ,295624032256.00 
2012/9/4,2232.80 ,2240.60 ,2206.20 ,2210.80 ,(23.60),(1.06),325284.00 ,217161781248.00 
2012/9/5,2208.20 ,2217.80 ,2198.80 ,2210.00 ,(0.80),(0.04),359867.00 ,238263574528.00 
2012/9/6,2210.00 ,2243.80 ,2205.40 ,2241.20 ,31.20 ,1.41 ,454892.00 ,302776889344.00 
2012/9/7,2248.20 ,2362.80 ,2242.00 ,2341.20 ,100.00 ,4.46 ,726823.00 ,503430565888.00 
2012/9/10,2340.20 ,2347.80 ,2326.20 ,2337.80 ,(3.40),(0.15),407601.00 ,285752340480.00 
2012/9/11,2331.60 ,2332.00 ,2302.20 ,2323.60 ,(14.20),(0.61),474765.00 ,329555288064.00 
2012/9/12,2329.00 ,2353.80 ,2304.20 ,2330.40 ,6.80 ,0.29 ,522774.00 ,364840218624.00 
2012/9/13,2328.60 ,2336.40 ,2295.60 ,2300.80 ,(29.60),(1.27),518900.00 ,361305427968.00 
2012/9/14,2335.00 ,2354.00 ,2304.20 ,2329.00 ,28.20 ,1.23 ,593678.00 ,414338654208.00 
2012/9/17,2320.00 ,2323.80 ,2265.20 ,2269.40 ,(59.60),(2.56),399679.00 ,275200847872.00 
2012/9/18,2261.60 ,2263.40 ,2231.00 ,2232.40 ,(37.00),(1.63),270270.00 ,182390566912.00 
2012/9/19,2238.60 ,2255.00 ,2232.60 ,2246.80 ,14.40 ,0.65 ,109729.00 ,73807114240.00 
2012/9/20,2245.00 ,2245.80 ,2189.60 ,2195.00 ,(51.80),(2.31),65808.00 ,43769006592.00 
2012/9/21,2193.00 ,2216.00 ,2184.20 ,2203.60 ,8.60 ,0.39 ,34935.00 ,23076175872.00 
2012/9/24,2200.00 ,2242.80 ,2185.20 ,2221.40 ,17.80 ,0.81 ,638028.00 ,423797026816.00 
2012/9/25,2213.00 ,2237.00 ,2208.00 ,2218.60 ,(2.80),(0.13),500095.00 ,333594656768.00 
2012/9/26,2210.20 ,2229.20 ,2192.60 ,2200.20 ,(18.40),(0.83),470419.00 ,311709335552.00 
2012/9/27,2198.00 ,2320.00 ,2197.80 ,2257.20 ,57.00 ,2.59 ,732595.00 ,493162954752.00 
2012/9/28,2250.00 ,2316.40 ,2240.60 ,2315.60 ,58.40 ,2.59 ,726322.00 ,496601239552.00 
2012/10/8,2306.40 ,2313.60 ,2262.00 ,2276.60 ,(39.00),(1.68),449036.00 ,307708620800.00 
2012/10/9,2283.20 ,2345.00 ,2280.60 ,2323.80 ,47.20 ,2.07 ,687674.00 ,479356276736.00 
2012/10/10,2313.40 ,2333.60 ,2310.20 ,2321.40 ,(2.40),(0.10),502021.00 ,349920837632.00 
2012/10/11,2320.40 ,2328.00 ,2305.40 ,2320.00 ,(1.40),(0.06),504115.00 ,350339117056.00 
2012/10/12,2318.20 ,2343.60 ,2288.60 ,2307.20 ,(12.80),(0.55),616579.00 ,428044849152.00 
2012/10/15,2300.00 ,2324.80 ,2283.00 ,2302.40 ,(4.80),(0.21),450914.00 ,311013199872.00 
2012/10/16,2305.00 ,2323.00 ,2290.20 ,2298.80 ,(3.60),(0.16),540958.00 ,374271033344.00 
2012/10/17,2309.60 ,2319.00 ,2282.20 ,2309.40 ,10.60 ,0.46 ,478407.00 ,330508525568.00 
2012/10/18,2318.00 ,2344.20 ,2310.80 ,2332.60 ,23.20 ,1.00 ,172721.00 ,120522285056.00 
2012/10/19,2337.00 ,2338.40 ,2328.00 ,2333.80 ,1.20 ,0.05 ,26198.00 ,18345855488.00 
2012/10/22,2334.80 ,2365.00 ,2328.20 ,2351.00 ,17.20 ,0.74 ,419077.00 ,294675402752.00 
2012/10/23,2355.00 ,2357.80 ,2323.20 ,2324.40 ,(26.60),(1.13),451252.00 ,316753399808.00 
2012/10/24,2318.00 ,2337.80 ,2315.40 ,2322.00 ,(2.40),(0.10),454605.00 ,317253828608.00 
2012/10/25,2322.00 ,2334.40 ,2304.00 ,2307.40 ,(14.60),(0.63),454627.00 ,316065067008.00 
2012/10/26,2305.80 ,2309.40 ,2245.40 ,2252.00 ,(55.40),(2.40),511301.00 ,348152696832.00 
2012/10/29,2250.00 ,2255.80 ,2233.40 ,2244.00 ,(8.00),(0.36),335842.00 ,226241273856.00 
2012/10/30,2245.00 ,2269.80 ,2237.00 ,2245.40 ,1.40 ,0.06 ,484871.00 ,326895136768.00 
2012/10/31,2252.00 ,2261.00 ,2238.40 ,2255.20 ,9.80 ,0.44 ,484962.00 ,327322935296.00 
2012/11/1,2257.40 ,2318.20 ,2255.40 ,2306.20 ,51.00 ,2.26 ,588816.00 ,405377806336.00 
2012/11/2,2311.20 ,2316.00 ,2289.20 ,2307.20 ,1.00 ,0.04 ,442903.00 ,306283225088.00 
2012/11/5,2305.40 ,2330.00 ,2293.00 ,2307.00 ,(0.20),(0.01),500112.00 ,346062172160.00 
2012/11/6,2309.00 ,2314.60 ,2261.20 ,2290.80 ,(16.20),(0.70),557390.00 ,381954531328.00 
2012/11/7,2296.80 ,2310.00 ,2279.00 ,2292.00 ,1.20 ,0.05 ,592125.00 ,407142457344.00 
2012/11/8,2275.00 ,2282.80 ,2243.80 ,2245.00 ,(47.00),(2.05),531773.00 ,361549279232.00 
2012/11/9,2247.60 ,2254.60 ,2236.20 ,2244.60 ,(0.40),(0.02),397937.00 ,268050821120.00 
2012/11/12,2245.00 ,2257.40 ,2231.00 ,2249.00 ,4.40 ,0.20 ,476242.00 ,320913412096.00 
2012/11/13,2250.00 ,2251.00 ,2207.20 ,2214.40 ,(34.60),(1.54),448451.00 ,298951421952.00 
2012/11/14,2215.20 ,2224.20 ,2210.40 ,2217.40 ,3.00 ,0.14 ,279330.00 ,185712013312.00 
2012/11/15,2206.00 ,2223.60 ,2189.20 ,2192.80 ,(24.60),(1.11),163119.00 ,108115103744.00 
2012/11/16,2188.40 ,2194.00 ,2166.00 ,2169.40 ,(23.40),(1.07),57861.00 ,37814788352.00 
2012/11/19,2183.40 ,2184.40 ,2156.20 ,2176.20 ,6.80 ,0.31 ,499293.00 ,325337448448.00 
2012/11/20,2182.00 ,2188.40 ,2166.20 ,2181.00 ,4.80 ,0.22 ,473298.00 ,309006807040.00 
2012/11/21,2177.00 ,2201.00 ,2158.20 ,2192.40 ,11.40 ,0.52 ,718404.00 ,469993943040.00 
2012/11/22,2190.20 ,2191.00 ,2172.20 ,2187.60 ,(4.80),(0.22),524239.00 ,343289163776.00 
2012/11/23,2193.00 ,2209.60 ,2185.20 ,2194.40 ,6.80 ,0.31 ,622046.00 ,410194305024.00 
2012/11/26,2197.20 ,2197.60 ,2173.80 ,2180.20 ,(14.20),(0.65),475868.00 ,311767044096.00 
2012/11/27,2177.20 ,2177.60 ,2156.60 ,2158.00 ,(22.20),(1.02),439195.00 ,285569372160.00 
2012/11/28,2154.00 ,2154.00 ,2137.00 ,2141.80 ,(16.20),(0.75),388935.00 ,250049957888.00 
2012/11/29,2140.40 ,2149.80 ,2125.40 ,2125.60 ,(16.20),(0.76),384646.00 ,247031193600.00 
2012/11/30,2123.80 ,2147.80 ,2121.00 ,2138.40 ,12.80 ,0.60 ,580780.00 ,372117721088.00 
2012/12/3,2139.60 ,2156.20 ,2115.60 ,2117.40 ,(21.00),(0.98),565400.00 ,362534928384.00 
2012/12/4,2112.00 ,2139.40 ,2111.80 ,2131.40 ,14.00 ,0.66 ,577421.00 ,367691382784.00 
2012/12/5,2133.60 ,2226.00 ,2131.40 ,2215.80 ,84.40 ,3.96 ,814910.00 ,535615246336.00 
2012/12/6,2218.00 ,2222.20 ,2200.20 ,2204.40 ,(11.40),(0.51),536211.00 ,355465916416.00 
2012/12/7,2208.60 ,2258.80 ,2205.60 ,2254.80 ,50.40 ,2.29 ,763753.00 ,511666077696.00 
2012/12/10,2262.00 ,2277.00 ,2255.80 ,2268.40 ,13.60 ,0.60 ,634588.00 ,431247130624.00 
2012/12/11,2267.00 ,2272.60 ,2257.20 ,2261.40 ,(7.00),(0.31),498505.00 ,338497327104.00 
2012/12/12,2264.00 ,2275.60 ,2255.00 ,2268.40 ,7.00 ,0.31 ,594351.00 ,403694071808.00 
2012/12/13,2268.00 ,2268.60 ,2247.00 ,2252.60 ,(15.80),(0.70),538086.00 ,364167602176.00 
2012/12/14,2253.00 ,2375.60 ,2251.40 ,2374.20 ,121.60 ,5.40 ,823839.00 ,572803952640.00 
2012/12/17,2372.80 ,2379.00 ,2362.00 ,2373.00 ,(1.20),(0.05),436666.00 ,310495739904.00 
2012/12/18,2373.00 ,2410.00 ,2347.40 ,2366.00 ,(7.00),(0.30),357599.00 ,254683996160.00 
2012/12/19,2375.00 ,2385.40 ,2359.40 ,2369.60 ,3.60 ,0.15 ,116981.00 ,83155726336.00 
2012/12/20,2362.60 ,2397.80 ,2351.20 ,2390.80 ,21.20 ,0.89 ,67753.00 ,48165186560.00 
2012/12/21,2390.20 ,2414.60 ,2370.60 ,2378.00 ,(12.80),(0.54),34099.00 ,24430177024.00 
2012/12/24,2389.00 ,2417.60 ,2388.00 ,2390.80 ,12.80 ,0.54 ,677618.00 ,487855648768.00 
2012/12/25,2386.40 ,2478.80 ,2381.40 ,2453.00 ,62.20 ,2.60 ,871318.00 ,637794148352.00 
2012/12/26,2453.60 ,2466.20 ,2453.20 ,2461.80 ,8.80 ,0.36 ,418392.00 ,308878974976.00 
2012/12/27,2472.00 ,2497.00 ,2453.60 ,2466.60 ,4.80 ,0.20 ,613278.00 ,454142476288.00 
2012/12/28,2465.80 ,2502.00 ,2462.80 ,2499.00 ,32.40 ,1.31 ,662844.00 ,493077848064.00 
2012/12/31,2501.60 ,2544.00 ,2501.00 ,2538.00 ,39.00 ,1.56 ,601829.00 ,456142077952.00 
2013/1/4,2565.00 ,2567.40 ,2503.20 ,2533.20 ,(4.80),(0.19),572312.00 ,435499950080.00 
2013/1/7,2537.80 ,2554.40 ,2523.20 ,2533.20 ,0.00 ,0.00 ,615196.00 ,468158619648.00 
2013/1/8,2537.00 ,2548.80 ,2506.60 ,2531.20 ,(2.00),(0.08),729477.00 ,553482674176.00 
2013/1/9,2531.60 ,2543.80 ,2509.00 ,2525.40 ,(5.80),(0.23),629921.00 ,477976068096.00 
2013/1/10,2529.40 ,2562.20 ,2512.60 ,2537.80 ,12.40 ,0.49 ,724539.00 ,551878987776.00 
2013/1/11,2542.00 ,2547.80 ,2481.80 ,2498.60 ,(39.20),(1.54),784689.00 ,592914612224.00 
2013/1/14,2497.20 ,2598.20 ,2489.80 ,2586.60 ,88.00 ,3.52 ,744878.00 ,569463742464.00 
2013/1/15,2587.80 ,2608.60 ,2583.00 ,2596.40 ,9.80 ,0.38 ,445268.00 ,346550038528.00 
2013/1/16,2597.40 ,2602.80 ,2528.00 ,2570.00 ,(26.40),(1.02),381661.00 ,294982651904.00 
2013/1/17,2571.60 ,2575.80 ,2539.60 ,2561.00 ,(9.00),(0.35),126436.00 ,97071456256.00 
2013/1/18,2568.20 ,2598.00 ,2552.00 ,2592.60 ,31.60 ,1.23 ,46770.00 ,36112291840.00 
2013/1/21,2614.00 ,2621.00 ,2587.00 ,2608.20 ,15.60 ,0.60 ,646027.00 ,505315454976.00 
2013/1/22,2610.80 ,2616.80 ,2579.20 ,2602.60 ,(5.60),(0.21),774966.00 ,604423315456.00 
2013/1/23,2604.00 ,2616.20 ,2582.40 ,2615.60 ,13.00 ,0.50 ,694347.00 ,541261225984.00 
2013/1/24,2614.80 ,2673.60 ,2572.80 ,2590.60 ,(25.00),(0.96),955841.00 ,751412441088.00 
2013/1/25,2598.00 ,2601.20 ,2581.60 ,2592.80 ,2.20 ,0.08 ,511247.00 ,397318762496.00 
2013/1/28,2593.00 ,2660.60 ,2590.40 ,2654.40 ,61.60 ,2.38 ,757860.00 ,598150545408.00 
2013/1/29,2656.00 ,2687.40 ,2653.60 ,2671.00 ,16.60 ,0.63 ,583643.00 ,466794946560.00 
2013/1/30,2681.00 ,2700.40 ,2661.20 ,2699.00 ,28.00 ,1.05 ,608180.00 ,488531193856.00 
2013/1/31,2699.00 ,2703.60 ,2676.60 ,2699.80 ,0.80 ,0.03 ,613606.00 ,495050461184.00 
2013/2/1,2695.20 ,2753.80 ,2675.20 ,2746.40 ,46.60 ,1.73 ,802633.00 ,652470681600.00 
2013/2/4,2751.00 ,2768.40 ,2739.20 ,2749.40 ,3.00 ,0.11 ,573541.00 ,473885630464.00 
2013/2/5,2737.80 ,2795.20 ,2737.00 ,2773.40 ,24.00 ,0.87 ,605971.00 ,502989983744.00 
2013/2/6,2779.00 ,2797.60 ,2776.40 ,2785.60 ,12.20 ,0.44 ,287375.00 ,240154144768.00 
2013/2/7,2780.40 ,2786.80 ,2740.20 ,2779.80 ,(5.80),(0.21),212072.00 ,176237404160.00 
2013/2/8,2776.60 ,2799.00 ,2762.80 ,2765.20 ,(14.60),(0.53),84067.00 ,70176759808.00 
2013/2/18,2766.40 ,2779.80 ,2730.20 ,2745.60 ,(19.60),(0.71),32647.00 ,27003984896.00 
2013/2/19,2753.20 ,2756.80 ,2696.80 ,2709.20 ,(36.40),(1.33),646104.00 ,527486533632.00 
2013/2/20,2713.20 ,2717.40 ,2696.00 ,2710.40 ,1.20 ,0.04 ,546146.00 ,443613372416.00 
2013/2/21,2697.00 ,2697.80 ,2590.40 ,2615.20 ,(95.20),(3.51),771496.00 ,609673453568.00 
2013/2/22,2615.20 ,2625.40 ,2593.20 ,2593.20 ,(22.00),(0.84),450508.00 ,353456848896.00 
2013/2/25,2587.80 ,2642.00 ,2584.00 ,2605.00 ,11.80 ,0.46 ,724593.00 ,567816019968.00 
2013/2/26,2591.20 ,2638.80 ,2560.00 ,2564.60 ,(40.40),(1.55),822719.00 ,643495448576.00 
2013/2/27,2581.00 ,2622.00 ,2572.20 ,2587.60 ,23.00 ,0.90 ,875982.00 ,681305628672.00 
2013/2/28,2605.00 ,2685.00 ,2597.40 ,2678.40 ,90.80 ,3.51 ,875442.00 ,693097803776.00 
2013/3/1,2671.40 ,2683.00 ,2622.40 ,2666.60 ,(11.80),(0.44),735902.00 ,587001823232.00 
2013/3/4,2651.40 ,2653.00 ,2537.40 ,2548.00 ,(118.60),(4.45),854502.00 ,663685885952.00 
2013/3/5,2553.00 ,2628.00 ,2549.60 ,2616.00 ,68.00 ,2.67 ,911314.00 ,706217897984.00 
2013/3/6,2627.80 ,2664.00 ,2621.00 ,2648.00 ,32.00 ,1.22 ,841192.00 ,666941095936.00 
2013/3/7,2653.00 ,2659.40 ,2588.20 ,2615.60 ,(32.40),(1.22),913853.00 ,721293627392.00 
2013/3/8,2623.00 ,2637.80 ,2602.00 ,2611.60 ,(4.00),(0.15),759730.00 ,596726583296.00 
2013/3/11,2615.40 ,2619.20 ,2569.00 ,2592.60 ,(19.00),(0.73),720874.00 ,560910675968.00 
2013/3/12,2596.00 ,2624.00 ,2526.20 ,2552.80 ,(39.80),(1.54),856038.00 ,660693159936.00 
2013/3/13,2550.00 ,2555.40 ,2510.00 ,2529.00 ,(23.80),(0.93),617195.00 ,468726202368.00 
